Snapdragon_600:
60.376	60.7172	61.0108	60.9561	60.8312	60.0348	
38.4183	38.4021	38.4478	38.5023	38.5518	38.59	38.6155	38.625	38.6177	38.5939	38.5563	38.5058	38.4486	38.3981	38.4084	
38.8384	38.9754	39.0615	39.1292	39.1853	39.2281	39.257	39.2688	39.2623	39.2378	39.198	39.1429	39.0736	38.983	38.8374	
39.7041	39.6841	39.7338	39.796	39.8554	39.9037	39.9379	39.953	39.9474	39.9216	39.8796	39.8241	39.7627	39.7109	39.7276	
40.1512	40.2813	40.3678	40.4449	40.5157	40.5742	40.617	40.6372	40.632	40.6026	40.5545	40.4908	40.4167	40.3285	40.1906	
41.0934	41.0421	41.098	41.1814	41.2685	41.3446	41.4023	41.4305	41.425	41.3879	41.3284	41.253	41.1758	41.1215	41.1736	
41.6177	41.7716	41.8944	42.0159	42.137	42.2444	42.3284	42.3698	42.3621	42.3094	42.2272	42.124	42.0112	41.8886	41.7256	
42.7878	42.7844	42.8955	43.0488	43.2199	43.3818	43.5154	43.5804	43.5648	43.4795	43.3572	43.2135	43.0724	42.9638	42.9688	
43.3515	43.5591	43.7398	43.9463	44.1805	44.4123	44.6159	44.7099	44.6775	44.5405	44.3657	44.1696	43.9739	43.7883	43.5662	
44.4453	44.3329	44.4465	44.6646	44.9414	45.2302	45.4979	45.6147	45.5589	45.3651	45.1452	44.9162	44.7107	44.5947	44.7082	
44.7978	44.7953	44.9398	45.1792	45.4717	45.7741	46.0571	46.1757	46.1044	45.8813	45.6389	45.3941	45.1769	45.0412	45.0543	
45.0926	45.0665	45.2057	45.4359	45.7007	45.9626	46.1995	46.2987	46.2353	46.0379	45.8096	45.5751	45.3742	45.2549	45.289	
45.1115	45.0743	45.1875	45.3793	45.5987	45.8118	46.0004	46.0852	46.0472	45.9025	45.7088	45.499	45.3259	45.2314	45.2847	
44.9216	44.9013	44.9857	45.1332	45.3097	45.4845	45.6406	45.7201	45.7092	45.6151	45.4602	45.2802	45.1333	45.0524	45.0755	
44.761	44.6551	44.6854	44.7864	44.9179	45.052	45.1747	45.2436	45.2478	45.1892	45.079	44.946	44.8407	44.8076	44.9119	
44.3956	44.2461	44.2335	44.3091	44.3913	44.4796	44.5826	44.6316	44.6346	44.5904	44.5285	44.4547	44.3814	44.3941	44.5438	
44.3668	44.226	44.2248	44.3192	44.3918	44.466	44.5651	44.6031	44.6064	44.5643	44.5147	44.4543	44.3671	44.3706	44.513	
Display:
37.9888	38.1352	38.1975	38.2729	38.3283	38.3581	38.388	38.3916	38.3874	38.3564	38.3255	38.2681	38.1893	38.1239	37.9703	
38.4045	38.5755	38.6422	38.7188	38.7758	38.8065	38.8361	38.84	38.8362	38.8064	38.7752	38.7167	38.6363	38.5656	38.3815	
38.858	39.0231	39.0893	39.1647	39.2219	39.253	39.2831	39.2877	39.2843	39.2554	39.2246	39.167	39.0883	39.0183	38.84	
39.2436	39.4027	39.4671	39.5423	39.6004	39.6323	39.6637	39.6689	39.6661	39.6375	39.6068	39.5494	39.4716	39.404	39.2323	
39.7147	39.889	39.9595	40.038	40.0991	40.133	40.1668	40.1732	40.1711	40.1426	40.1113	40.0528	39.973	39.9	39.7142	
40.3946	40.5417	40.6073	40.6863	40.7524	40.7902	40.8297	40.8382	40.8372	40.8073	40.7746	40.7142	40.6362	40.5698	40.4142	
40.8759	41.035	41.1071	41.1935	41.2683	41.3117	41.3585	41.3694	41.3692	41.3363	41.3003	41.2342	41.1506	41.0786	40.9117	
41.4209	41.5967	41.6771	41.7751	41.8629	41.9149	41.9726	41.9867	41.9875	41.9493	41.9079	41.8326	41.7393	41.6604	41.4771	
42.2544	42.4584	42.5567	42.6821	42.8037	42.8769	42.964	42.9849	42.9872	42.9318	42.8757	42.7749	42.6572	42.5617	42.3497	
42.8574	43.0965	43.2195	43.3755	43.5365	43.636	43.7611	43.7898	43.7923	43.7121	43.6372	43.5061	43.359	43.2386	42.9883	
43.5675	43.8218	43.9652	44.1573	44.3694	44.5065	44.6852	44.7257	44.7262	44.6099	44.508	44.3381	44.1553	44.0134	43.7444	
44.5436	44.8911	45.0979	45.3828	45.7388	45.9827	46.3646	46.4284	46.4168	46.1527	45.9775	45.7101	45.4148	45.1911	44.8012	
45.156	45.499	45.7383	46.0872	46.5589	46.921	47.609	47.6877	47.6399	47.1381	46.8965	46.5956	46.1781	45.8777	45.4594	
45.7822	46.1514	46.4378	46.8675	47.437	47.9015	48.8736	48.9606	48.8704	48.0738	47.7588	47.4357	46.9273	46.5691	46.1073	
46.097	46.5294	46.8773	47.387	47.8812	48.302	49.2239	49.3001	49.1983	48.3606	48.0318	47.7015	47.2074	46.857	46.3812	
46.2764	46.7253	47.0966	47.6297	47.9839	48.2837	48.9314	48.9872	48.9085	48.297	47.9998	47.6296	47.2083	46.9125	46.494	
46.2888	46.6974	47.0188	47.4762	47.7692	48.003	48.4757	48.5236	48.4758	48.0846	47.8225	47.417	47.0614	46.8165	46.4601	
46.1639	46.5073	46.7464	47.0861	47.3813	47.6047	48.0306	48.0895	48.0802	47.9079	47.6713	47.2048	46.8701	46.6454	46.3206	
45.972	46.2473	46.4214	46.6706	46.9317	47.1143	47.42	47.4963	47.5313	47.5209	47.3378	46.9108	46.615	46.4186	46.1326	
45.7526	45.9763	46.1112	46.3069	46.5143	46.6514	46.8549	46.9235	46.9622	46.9431	46.8209	46.5431	46.3125	46.1573	45.9174	
37.6181	37.675	37.7233	37.7757	37.8172	37.8458	37.8682	37.8742	37.8675	37.8441	37.8142	37.7707	37.7154	37.6636	37.6018	
37.9844	38.0645	38.122	38.1778	38.2227	38.2535	38.2762	38.2828	38.2762	38.2532	38.2216	38.175	38.1162	38.0545	37.9674	
38.3823	38.4682	38.5295	38.5872	38.634	38.6663	38.69	38.6973	38.691	38.6681	38.6357	38.5878	38.5274	38.4621	38.369	
38.8169	38.8803	38.9355	38.9928	39.041	39.0748	39.0998	39.1081	39.1022	39.0792	39.0464	38.9982	38.9388	38.88	38.8099	
39.2968	39.4056	39.4782	39.5429	39.5954	39.6324	39.6602	39.6702	39.665	39.6417	39.6075	39.5567	39.4912	39.4156	39.3001	
39.9446	40.0091	40.0689	40.1324	40.1885	40.2297	40.2619	40.2745	40.2701	40.2457	40.2101	40.1582	40.0958	40.0349	39.9661	
40.421	40.5088	40.5788	40.6499	40.7134	40.761	40.7993	40.815	40.8111	40.7844	40.7452	40.6885	40.6204	40.5503	40.4582	
40.9694	41.0579	41.1332	41.2137	41.2884	41.3458	41.3932	41.4134	41.4099	41.3789	41.3336	41.269	41.1937	41.1197	41.0281	
41.6471	41.7296	41.8129	41.9101	42.0054	42.08	42.1447	42.1721	42.1684	42.1279	42.0709	41.9909	41.9016	41.8213	41.7367	
42.2171	42.3614	42.4793	42.6051	42.7298	42.8294	42.9187	42.9562	42.951	42.8953	42.8207	42.7174	42.602	42.4871	42.3379	
43.1317	43.247	43.3768	43.5372	43.7089	43.8539	43.989	44.0453	44.0344	43.9485	43.8411	43.7011	43.5545	43.4287	43.31	
43.8314	44.0219	44.2013	44.4183	44.6647	44.8798	45.1062	45.1869	45.1621	45.0099	44.852	44.6566	44.4496	44.2661	44.0598	
44.4743	44.6318	44.8203	45.0746	45.3828	45.6694	46.0132	46.1157	46.0663	45.8204	45.6143	45.3848	45.1278	44.9218	44.7397	
45.0409	45.1755	45.3754	45.6651	46.0191	46.3596	46.8018	46.9176	46.8417	46.4934	46.243	45.99	45.6992	45.4818	45.3219	
45.3623	45.536	45.7655	46.0835	46.422	46.7511	47.1813	47.292	47.2059	46.8363	46.5727	46.3109	46.0193	45.7987	45.6188	
45.583	45.7559	45.988	46.3012	46.5834	46.8501	47.1809	47.2709	47.1988	46.9036	46.6607	46.3967	46.133	45.9384	45.7833	
45.5968	45.7481	45.9476	46.2159	46.4526	46.6692	46.925	47.0021	46.9567	46.7513	46.5423	46.2853	46.0546	45.8904	45.7644	
45.4765	45.6025	45.7591	45.9722	46.1846	46.3766	46.601	46.6777	46.661	46.5413	46.363	46.1071	45.8958	45.7486	45.6326	
45.3073	45.3938	45.5075	45.6712	45.8503	46.0091	46.1851	46.2609	46.2695	46.2156	46.0768	45.8538	45.673	45.552	45.4627	
45.1038	45.1498	45.2289	45.3561	45.4975	45.622	45.7563	45.8221	45.8368	45.7968	45.6975	45.5393	45.3993	45.3118	45.2599	
Battery:
38.0318	38.0871	38.1466	38.1948	38.2312	38.2568	38.2723	38.2772	38.2712	38.2544	38.2265	38.1867	38.1324	38.0654	38.0053	
38.1589	38.2175	38.2768	38.3249	38.3614	38.3871	38.4026	38.4075	38.4017	38.3851	38.3574	38.3175	38.2633	38.197	38.1339	
38.3213	38.38	38.439	38.487	38.5236	38.5495	38.5651	38.5702	38.5645	38.548	38.5205	38.4807	38.4269	38.3612	38.2983	
38.5183	38.576	38.6346	38.6825	38.7193	38.7455	38.7614	38.7667	38.7611	38.7448	38.7173	38.6776	38.6241	38.5593	38.4978	
38.7246	38.7824	38.8411	38.8894	38.9267	38.9533	38.9696	38.9752	38.9698	38.9535	38.926	38.8862	38.8327	38.7681	38.7068	
38.9604	39.019	39.0783	39.1273	39.1653	39.1927	39.2095	39.2155	39.2103	39.194	39.1662	39.1262	39.0724	39.0075	38.9457	
39.2021	39.2611	39.3212	39.3711	39.4102	39.4385	39.4561	39.4627	39.4576	39.4411	39.4129	39.3723	39.3179	39.2525	39.1905	
39.4835	39.5426	39.6038	39.6552	39.6958	39.7255	39.7443	39.7515	39.7465	39.7297	39.7007	39.6591	39.6037	39.5375	39.4754	
39.7602	39.8205	39.8835	39.9368	39.9794	40.011	40.0311	40.039	40.0341	40.0167	39.9867	39.9437	39.8867	39.8191	39.7559	
40.0682	40.1313	40.1972	40.2535	40.2989	40.3329	40.3549	40.3638	40.3589	40.3406	40.309	40.2638	40.2043	40.1341	40.0684	
40.3779	40.4433	40.5123	40.5721	40.621	40.658	40.6823	40.6925	40.6874	40.6678	40.634	40.5861	40.5236	40.4506	40.3829	
40.7135	40.781	40.8538	40.918	40.9714	41.0126	41.0399	41.0515	41.0462	41.0248	40.9879	40.9361	40.8697	40.7933	40.7236	
41.0521	41.1224	41.1997	41.2694	41.3286	41.3748	41.4059	41.4194	41.4135	41.3895	41.3485	41.2919	41.2206	41.14	41.0676	
